label,rssi,fft_peak,fft_mean,fft_std,fft_energy,dominant_frequency,dominant_frequency_magnitude,psd_mean,psd_std,psd_max,psd_min,psd_skewness,psd_kurtosis,psd_energy,spectral_centroid,spectral_spread,spectral_bandwidth,spectral_rolloff_85,spectral_rolloff_95,spectral_entropy,spectral_flatness,num_psd_peaks,peak_to_average_ratio,frequency_of_max_psd,low_freq_energy,mid_freq_energy,high_freq_energy,spectral_slope
0,-88,631.4,82.69092225615816,103.55711951105056,561979.7,0.0,631.4,0.2727857782099739,0.5149974146041578,2.092321659929364,0.002475640749623589,2.69418269051495,6.413958973194003,4.637358229569556,6.94335481683396,7.851255423840644,25.0,12.5,25.0,2.5333415853735333,0.2479698623420149,1,7.670172556233016,3.125,0.8226897017140501,0.1482008428663311,0.02910923977964994,-2.124638927747964
0,-89,563.6,81.29431315089042,91.96311570039897,482111.3600000001,0.0,563.6,0.21718671489292912,0.408686223567707,1.7741376676587282,0.0012256612008388049,3.2084675839644823,9.422417111734818,3.692174153179795,8.04972354271721,9.036465265957835,28.125,15.625,28.125,2.6739147266040555,0.28236170338743066,2,8.168683337054107,3.125,0.7363558962544825,0.22499567809965915,0.03864815480280268,-2.0317339577983162
0,-88,656.7,86.1989682248953,109.42135475748549,620905.4400000002,0.0,656.7,0.41368374676223074,0.696340995222774,2.7732222469368453,0.017732879388204472,2.5515346828808765,5.374153766909005,7.032623694957922,9.311557008914054,9.425511548104899,31.25,18.75,31.25,2.831637068958571,0.3955438561270547,2,6.703709210073393,3.125,0.7273942846485361,0.21845135839210314,0.054154214764939326,-1.7105422117472915
0,-88,581.3,80.9205961679928,96.46145404158402,507294.55999999994,0.0,581.3,0.19373693824439908,0.4573462226128146,1.9136514288703317,0.0014423399564539787,3.127057970546758,8.811239623629874,3.2935279501547843,5.244509869281911,6.604991558276103,21.875,6.25,21.875,2.0092490722147454,0.16012538936384058,1,9.877525518292,3.125,0.8995261287988052,0.07987973237068137,0.020593835204823344,-2.1801551003945034
0,-90,568.8,81.75234783475116,92.86481369983927,489834.23999999993,0.0,568.8,0.2862356761497645,0.5844223841924068,2.2067973682008457,0.0040837909707800496,2.486072081944104,4.79275016486982,4.866006494545996,6.531993064463768,6.451753082435735,21.875,9.375,21.875,2.2817106754352245,0.18782173502301547,1,7.7096946411095395,3.125,0.8717813735405737,0.1115055037498191,0.016712917202320144,-2.362534845634019
0,-88,714.8,87.07729277038838,118.44187164503974,691549.8200000001,0.0,714.8,0.46100013199245443,0.6363471248603559,2.474685601506265,0.005002875847164151,1.9261584903417295,3.2997593459110366,7.8370022438717255,9.06115741673618,8.243303986003854,25.0,18.75,25.0,2.95439620614481,0.24613883463520772,3,5.368068383716616,3.125,0.6695184018055232,0.31339062911636484,0.017090841478317714,-2.3544258200739008
0,-89,791.3000000000001,90.85903859099962,133.4595588795319,834138.2,0.0,791.3000000000001,0.45907425782438666,0.9079681975333111,3.865984854121437,0.003589482379969662,3.062447954178437,8.702102424972967,7.804262383014573,6.40952568182715,6.802213633741267,18.75,15.625,18.75,2.435774754939086,0.1841582099971348,2,8.421244203930328,3.125,0.8019353722403624,0.18219968162198472,0.015864818002561683,-2.44064108483847
0,-90,545.4,80.30308253873602,88.67336090831874,457969.60000000003,0.0,545.4,0.2167256056019443,0.38910068279105703,1.615928487774645,0.001793877260341869,2.7871739526507695,7.014480967003914,3.684335295233053,7.682709493493668,8.318693870146918,28.125,15.625,28.125,2.6793505857132685,0.2784514925777898,2,7.4560688259132135,3.125,0.7765754255211222,0.18743668765705854,0.03598761540251318,-2.131169647192049
0,-86,786.2,90.93602671755494,128.1840631468052,790416.4800000002,0.0,786.2,0.5968182460113158,1.0786184090147248,3.973800792909356,0.00899494541786061,2.1873322020158135,3.573365219902681,10.145910182192369,6.323631212222803,6.879330212123882,18.75,9.375,18.75,2.4904030265029062,0.21175390954654305,1,6.658298671611559,3.125,0.8547945159068298,0.12342457921009234,0.021780806321205486,-2.2397425610954618
0,-82,1151.3,181.67959770509543,181.01348023756321,2104747.4,0.0,1151.3,2.073197003828657,3.7984063987381567,14.773574632614542,0.011112053889975581,2.3695877355463755,4.753679446301986,35.24434906508717,6.072212287746278,6.319803679541396,21.875,12.5,21.875,2.4631869981649,0.1409617303814038,2,7.125983434930767,3.125,0.8381546569569984,0.1551108754543182,0.00673443921534132,-2.80763095819916
0,-89,787.6999999999999,89.15434827351041,130.79550712438714,801790.8,0.0,787.6999999999999,0.43520755931387656,0.8376175201520134,3.3694601682431724,0.0031686044192224118,2.583430873448048,6.042272313806073,7.398528508335901,5.776552933436801,5.933790730385612,15.625,12.5,15.625,2.35462756752165,0.13899733931759967,2,7.7421734847201975,3.125,0.8313340354546718,0.1578745689831163,0.010791260400218173,-2.653235516179165
0,-88,893.8000000000001,92.73799229711437,149.12243219817856,986810.7200000002,0.0,893.8000000000001,0.5426528618255234,1.084956141195945,4.137579097589875,0.006731268764448481,2.3989117581189436,4.658939667968798,9.225098651033898,5.598705249433112,6.147331762070075,18.75,6.25,18.75,2.263434132877425,0.15754104872280567,1,7.624711420408556,3.125,0.8855970524381478,0.10202649187751874,0.012376347284420556,-2.424144506150155
0,-86,791.7,87.50108822852471,131.30174050188342,796690.7999999999,0.0,791.7,0.4094169272149594,0.8318370840318335,3.253541260707793,0.0038111851806683257,2.5136866360366064,5.383111009067457,6.96008776265431,5.596892663518119,6.628239534356801,21.875,6.25,21.875,2.25468929953702,0.17562389270041695,1,7.946748406548315,3.125,0.8794919182274048,0.10178552961128752,0.018722408484978983,-2.2448778775504663
0,-86,840.6,91.4614396204094,139.3351537213858,888943.3600000001,0.0,840.6,0.5360208052290637,1.145112939928047,4.541606956307741,0.005757086015230285,2.628317843616126,6.038870857579136,9.112353688894084,5.1514468235424244,6.117777832061297,18.75,6.25,18.75,2.1227382603444975,0.15417600060384717,1,8.472802621092868,3.125,0.898318709013204,0.08706107873965435,0.014620102506022673,-2.268322496645155
0,-88,706.0,87.00019913987009,115.44469606535827,668688.3999999999,0.0,706.0,0.4599640613278816,0.8854446430753307,3.5046657766163736,0.0030922141482801397,2.5426890625761223,5.572069555688344,7.819389042573987,6.280835718915301,6.920695534471685,21.875,12.5,21.875,2.4099962249543285,0.18759536726411324,1,7.619417367264135,3.125,0.8380959527544529,0.1487350689230803,0.013168850435253909,-2.3409463848122467
0,-86,1014.0999999999999,98.55793542543748,170.2529320295991,1238391.2799999998,0.0,1014.0999999999999,0.8046741825113201,1.7487604532045962,6.9791694153139305,0.001002752821109052,2.671725685573912,6.324056993710231,13.679461102692441,4.727192590195196,5.2795308605652,15.625,6.25,15.625,2.041805781232715,0.09101802196699887,1,8.673275337674216,3.125,0.9107441617068381,0.0791312632153049,0.010124501975567343,-2.7620565101500354
0,-89,682.5999999999999,86.39241368497848,112.68127997890129,645143.0399999999,0.0,682.5999999999999,0.47233665946716885,0.8646017333865906,2.8544249015138057,0.0037253887662500296,2.1040042410455477,2.847557448329491,8.02972321094187,6.968604327939952,5.867887592908663,18.75,12.5,18.75,2.4279880330199775,0.16313682837433963,1,6.04318720792622,3.125,0.8433552148644158,0.14271665826140076,0.013928002336904947,-2.646319649054197
0,-87,678.3000000000001,84.8551308024774,114.7814086709797,652005.2800000001,0.0,678.3000000000001,0.3126796522350108,0.7246445704471618,3.086807939614832,0.0042847120726116775,3.2768614905775424,9.663491121897579,5.315554087995184,5.640601633335929,6.332653665160009,18.75,9.375,18.75,2.117304051959479,0.172352038779795,1,9.87207848503139,3.125,0.8874952700821268,0.09707799996709889,0.015426541823667672,-2.330495190173935
0,-64,1197.3000000000002,136.4817667656176,198.90214890879278,1862058.8000000007,0.0,1197.3000000000002,0.8922565128149601,2.030995790670426,8.098632151454217,0.007661957867496485,2.702645661751383,6.481422943259922,15.168360717854322,4.25081659567455,5.267021402760168,12.5,6.25,12.5,1.8948455076014974,0.10290445101325794,1,9.076563699535633,3.125,0.933397198835536,0.055674771167278925,0.010927964070487184,-2.3072811725539206
0,-63,1069.5,126.66329996964858,176.28957269447,1507891.36,0.0,1069.5,0.7045409905635421,1.592331950392616,6.302207874424606,0.003739550940502432,2.645530947658581,6.165140133365242,11.977196839580216,4.2067622226208705,5.001418970082162,12.5,6.25,12.5,1.8922925746028714,0.0935194165976396,1,8.945113220836785,3.125,0.9365930066885386,0.05436079025798465,0.009046119561493437,-2.45938228090438
0,-86,962.3,119.85854032141432,164.1942875438116,1322426.68,0.0,962.3,0.7250513685199944,1.4566997412974936,5.061481163236132,0.0015217678616107199,2.221039267223569,3.371888336462498,12.325873264839904,5.6869296185415275,4.904318555551451,15.625,9.375,15.625,2.180573290775015,0.09388846396032102,1,6.980849084829317,3.125,0.9169522182204402,0.07741472553294598,0.005632975116466212,-3.0646327803038202
0,-69,897.3,158.86178995686944,137.305964698186,1410879.88,0.0,897.3,0.7737922901758544,1.6363162405298193,6.259065565293162,0.00661722941301501,2.3962980423688753,4.767877054362216,13.154468932989525,4.681557737227952,5.912817785982126,15.625,6.25,15.625,2.0709239016083183,0.1363941409838344,1,8.088808270579227,3.125,0.9208571891718847,0.06529602968853955,0.01384670511978893,-2.2863326150626406
0,-69,834.0999999999999,155.96153123818556,126.93731040888044,1293986.5599999996,0.0,834.0999999999999,0.6208249624703844,1.236003566225907,4.643757539912177,0.0022084510153348572,2.250033381965941,4.038668096434136,10.554024361996536,4.9113585765961805,5.819859833216768,15.625,6.25,15.625,2.1921196524335356,0.12818934565213272,1,7.479966722773293,3.125,0.8889034086827797,0.09971137194746506,0.011385124619177471,-2.4837002486599067
0,-70,1375.8000000000002,173.65074493703605,222.40539288158564,2547799.6800000006,0.0,1375.8000000000002,1.7196773853354126,3.654530112349229,13.93907099236695,0.010144920383922356,2.3921902683835903,4.731357402164523,29.234515550702014,4.639686992959942,5.44135927271592,15.625,6.25,15.625,2.0291785969446017,0.11019948386925499,1,8.105626674867011,3.125,0.9218655836718814,0.06664588095838454,0.011488501163592747,-2.4237645085800685
0,-71,1222.0,140.9512736112388,200.19322002098298,1918226.7799999998,0.0,1222.0,1.402792068639342,3.0459725151528794,11.701771271767457,0.00753031110391181,2.437428424358929,5.001932054156272,23.847465166868815,4.351379767943747,5.045906634842937,12.5,6.25,12.5,1.9548816163094789,0.09069694421428112,1,8.341765819471684,3.125,0.9315255097504844,0.05873985632995223,0.009734591986386905,-2.5085962235314176
0,-62,1210.2,122.75581664106875,201.46134270818382,1780981.22,0.0,1210.2,1.125014856534334,2.453997582167793,9.444606620547251,0.005051903796570893,2.451461221554773,5.076890554005967,19.12525256108368,4.369536085091129,5.072164065509682,12.5,6.25,12.5,1.9427741802530325,0.08878619099257953,1,8.395087558713902,3.125,0.93045092563285,0.06050359968513554,0.009045422395125987,-2.498000457620966
0,-62,1272.1,124.78214250618177,212.8462811786171,1947971.9199999997,0.0,1272.1,1.2287905327338502,2.634561403208202,10.10254080644593,0.005854717457684663,2.4221899335208854,4.91074379077028,20.889439056475453,4.5457213113126995,5.2659434220262735,15.625,6.25,15.625,2.0007895319390543,0.0998061042241976,1,8.221525407136808,3.125,0.9225149980102901,0.0675914747768175,0.009893479341814998,-2.4923244118896113
0,-61,1166.5,121.21171045544398,193.9805499230931,1674263.44,0.0,1166.5,1.0080142313204454,2.1724432280326362,8.32338906514969,0.002297973904091677,2.4202294826018043,4.901417920090202,17.13624193244757,4.427789630645339,4.966702592058496,12.5,6.25,12.5,1.9728240326403035,0.0833385682653516,1,8.257205651790104,3.125,0.9267262474392908,0.06539292679682729,0.007880767408033094,-2.6743156368043746
0,-62,1247.6,123.79262011340887,208.70924082430378,1884293.1199999994,0.0,1247.6,1.1760551804477002,2.533363343021219,9.723409567559367,0.003156365322730516,2.429314552809688,4.951383203253448,19.992938067610904,4.500289698570806,5.2917268558269015,15.625,6.25,15.625,1.9877018622866403,0.09841449917779525,1,8.267810440703494,3.125,0.9250738468309927,0.06460571958119563,0.010320383570153075,-2.4687458446532458
0,-61,1297.9,125.8915271006689,217.1920829686514,2016674.4800000002,0.0,1297.9,1.3819684440391147,2.9859134695680045,11.506401862103816,0.00970111650617918,2.450465799862221,5.078236927239608,23.49346354866495,4.48379388356883,5.3414057019897685,15.625,6.25,15.625,1.9837026970627265,0.10255296251009818,1,8.326089923141705,3.125,0.9244946541154088,0.06483841663045575,0.010666886689106378,-2.392772750725741
0,-68,1254.5,123.87428542730858,209.9397149418701,1901424.72,0.0,1254.5,1.233711978035734,2.673892662254542,10.263334719147657,0.005539276503082963,2.434848308582305,4.978222874695903,20.97310362660748,4.42722873097287,5.095664466303481,12.5,6.25,12.5,1.962832133778984,0.0930523199826984,1,8.319061971357803,3.125,0.929018325691708,0.06159477404210547,0.009386852586073644,-2.511483227350417
0,-68,1285.8,125.18473058888372,215.22974521981993,1983841.92,0.0,1285.8,1.325278658282573,2.86098969700309,10.990459722957704,0.005974585643708382,2.435998336929866,4.988957060240064,22.529737190803743,4.4742417437658855,5.131399911873497,12.5,6.25,12.5,1.9762377150111943,0.0940913842494262,1,8.292936252564395,3.125,0.9249081824657203,0.06584170905428217,0.009250064094217716,-2.5126275010351566
0,-80,966.6999999999999,101.03244703629476,166.167884670469,1210218.2799999998,0.0,966.6999999999999,1.0721142838586648,1.9746850887410807,7.973279366838717,0.019282634098431256,2.5907465717826677,5.965543598528022,18.2259428255973,6.859714236792746,8.31281530153842,25.0,15.625,25.0,2.5633575673726683,0.25247823627440125,1,7.436960825837665,3.125,0.8032441160273134,0.16311900109163976,0.03363682801420379,-1.9988261610820925
0,-90,533.7,82.21965463694596,87.70599119433821,462477.2000000001,0.0,533.7,0.25256791008667046,0.48225517867145146,1.9997062765609115,0.005079994467542277,2.830925153970235,7.26484747119663,4.293654471473397,7.209167496766153,8.488651957550964,28.125,12.5,28.125,2.5470377831084456,0.2876411586767879,1,7.917468052084088,3.125,0.8416014515696597,0.12543103479798676,0.03296728073057406,-1.882665780268561
0,-81,1188.2,105.8886115391991,201.7201404701588,1660909.2200000002,0.0,1188.2,1.3760928403441088,3.107329601187051,12.194558293577153,0.005110699717232128,2.591613818533249,5.855028524338856,23.393578285849852,4.114304006106638,4.944232945476878,12.5,6.25,12.5,1.876003258104827,0.0889430234717876,1,8.861719990351645,3.125,0.9426807577048454,0.04901821686905802,0.008300982679324552,-2.5001677430817657
0,-81,920.0999999999999,98.5366079057322,158.52280798809988,1114846.1999999997,0.0,920.0999999999999,0.9438651467101447,2.0194394744175965,8.21582544181553,0.019477315521913018,2.8134365860264268,7.047699634519956,16.04570749407246,5.281212659026906,7.20688270596448,21.875,6.25,21.875,2.2171675646523745,0.2018127388804049,1,8.704439152152958,3.125,0.8834625475606837,0.09295535476162348,0.023582035355732913,-2.02249258899479
0,-83,1098.6,108.13804284554745,186.80992663542943,1490937.1199999996,0.0,1098.6,1.7446701337345427,3.721195573294665,14.586413159367211,0.008633049237506765,2.538140952986541,5.580136744770714,29.659392273487228,4.628425973077946,5.470124117948056,15.625,6.25,15.625,2.0776954498430937,0.12412392536803142,1,8.360551669210217,3.125,0.9192926014741544,0.07090476117886518,0.009802603630849092,-2.5254020450820005
0,-83,832.7,100.28893158005442,138.81072167714987,938441.1599999999,0.0,832.7,1.28378324070205,2.505778869426832,10.306381157911972,0.006063373541941144,2.760685892318016,6.995588256235909,21.82431509193485,5.732693436639386,6.101695033864936,18.75,9.375,18.75,2.371485744031337,0.1254239172152178,1,8.028125623567265,3.125,0.8557174034119154,0.1393737979553255,0.004908752812308428,-2.8343800999371798
0,-75,1336.0,181.65507750186202,220.77258025577476,2615651.18,0.0,1336.0,2.438959893835863,5.215516980480728,20.608379576970663,0.026805780668663754,2.5941300421009514,5.886446454540497,41.462318195209676,4.739295973947206,5.431289757461752,15.625,6.25,15.625,2.0840098866606933,0.1300609903221413,1,8.4496556008977,3.125,0.9207688710133376,0.06880105407816937,0.010430050790208726,-2.463634720966197
0,-65,1062.4,129.32291648947805,179.83740613580784,1570109.1000000003,0.0,1062.4,0.5398885128074297,1.4023474824376434,5.843482773355472,0.003169530986308998,3.1783826371697215,9.074848681288314,9.178104717726304,3.778186826276563,4.425345287889362,9.375,6.25,9.375,1.619863142302893,0.07930074458856008,1,10.823478942884657,3.125,0.9541496685481401,0.03858123382071139,0.007268988676204062,-2.449339572612318
0,-65,1210.6999999999998,127.93177730327491,207.4796293760553,1901258.7599999995,0.0,1210.6999999999998,0.7475618385800699,1.8934936219501939,7.8907513973450945,0.004689139268898589,3.1521281285335836,8.9534205920902,12.708551255861188,3.9911086478689266,4.513633344180588,12.5,6.25,12.5,1.6999175497729608,0.08373411443907236,1,10.55530182898455,3.125,0.9462550855161572,0.04643802595540273,0.007306809841270943,-2.5262792066080513
0,-85,920.5,103.54515089555092,152.99107564174318,1092091.76,0.0,920.5,1.4580739151781703,3.2912681377028674,13.025082116456481,0.0060433206213049845,2.6525382222008784,6.175839953586435,24.787256558028893,4.0778510024413945,4.982468527952388,12.5,6.25,12.5,1.9087524105142768,0.08604793955975762,1,8.933067828592932,3.125,0.9391494576190877,0.04959410332914805,0.011256398708454806,-2.7214454131907835
0,-81,1008.3000000000001,98.56742741272555,173.36908894966564,1272716.12,0.0,1008.3000000000001,0.8001568463948895,1.524328286649244,6.265254787729891,0.012391714889625075,2.727558557024543,6.836140578920215,13.602666388713121,6.532132490694975,7.283324642226478,21.875,12.5,21.875,2.4678446071849542,0.21720373079073468,2,7.830023558424117,3.125,0.7931124344304836,0.18566731917858018,0.021220172875943154,-2.1750338337863653
0,-64,1311.9,156.83115294150474,219.1308130250932,2323658.36,0.0,1311.9,1.201485514373839,2.6641330007148034,10.444266208381402,0.008635497035594136,2.5775919286693583,5.768409069410856,20.425253744355263,4.271153691091722,4.487016906770027,9.375,6.25,9.375,1.9282190316704013,0.08988119609319374,1,8.69278687977991,3.125,0.9526730765663896,0.04113185352521411,0.006195020949398482,-2.6888206312657754
0,-67,1365.1,153.93264655915237,231.44838587316843,2472435.68,0.0,1365.1,0.891625700471765,2.0171348660130697,8.037985110072379,0.0021119049857138334,2.703132195701014,6.46136158914409,15.157636908020006,4.456493472022234,4.490661446093509,12.5,6.25,12.5,1.8861810620040353,0.0608046191569686,1,9.0149668082163,3.125,0.9209583378764702,0.07401169751613601,0.00502989863405401,-2.869392098192259
0,-67,1346.1,164.65020505151395,226.63299346409033,2511110.5199999996,0.0,1346.1,1.60853339951453,3.402517696204163,11.070517843229055,0.007046240979355974,2.261371281083188,3.323091819416602,27.34506779174701,5.869915907664201,4.795725064981668,12.5,9.375,12.5,2.061360054635767,0.10350379985611631,1,6.882363129175377,6.25,0.9139179714255105,0.07775588470252262,0.008326107302302255,-2.759007619365818
0,-73,1316.6,158.41635039272973,220.9070574998632,2364661.38,0.0,1316.6,1.3616952409185972,2.746631247869321,10.288089627670965,0.002221263656623621,2.226774373418518,4.019016529645528,23.14881909561615,4.519453068362491,4.124000677531932,9.375,6.25,9.375,2.066245698615144,0.06186432449429185,1,7.555348482662069,3.125,0.9598368378410196,0.03631423360890505,0.003848885351329077,-3.2180690885837433
0,-64,1131.3000000000002,157.19748107910985,195.59384433663277,2014976.0000000007,0.0,1131.3000000000002,1.2846990233209092,2.6532554560457853,8.847953478995622,0.0018133424052447715,2.177561711495786,3.102012581952885,21.839883396455456,5.298336403396718,3.890726493354323,12.5,6.25,12.5,2.0408026653624067,0.05929079995928655,1,6.887174685436636,6.25,0.9342617040473296,0.06319147919389151,0.0025467709709907746,-3.3327691158760784
0,-61,1296.1999999999998,160.61854329813252,215.05587308600974,2305515.0399999996,0.0,1296.1999999999998,1.2712570641421497,2.5708249421974547,8.859102245888714,0.010967034546898962,2.159900387624595,3.140443009423999,21.611370090416546,5.185523809667452,4.69251780828645,12.5,6.25,12.5,2.118209949818775,0.103416825728289,1,6.9687677866310125,3.125,0.93192901809585,0.06165793699437151,0.00641299863784141,-2.7446347152455495
0,-61,1287.4,163.4230067272164,214.88172531007888,2332199.52,0.0,1287.4,1.6003954671559288,3.2808321739752446,11.27537772169589,0.006493748431052545,2.1845116877477206,3.2287434509110824,27.20672294165079,5.51398525201218,4.120475208902465,12.5,9.375,12.5,2.064205534129543,0.07560600077057177,1,7.045365291097781,6.25,0.9404460142537824,0.055246887924422054,0.004307061066175748,-3.0474451043399062
0,-67,835.3,139.97676639222016,132.7991335452827,1191331.3599999999,0.0,835.3,0.38141871136500727,0.8522722976210965,3.243815162475832,0.0010300026877339806,2.4445020985580372,4.925119781024169,6.484118093205123,3.6949245462134104,4.537356656664107,12.5,6.25,12.5,1.856511605209401,0.07370556996021743,1,8.504581870892347,3.125,0.9457184900711599,0.048035615733651546,0.0062457399722345664,-2.6600048029941927
0,-66,1274.2999999999997,148.3066776897552,212.79748142923836,2152884.439999999,0.0,1274.2999999999997,0.901100419399888,1.9165681725812955,7.320674751380509,0.003430075458822932,2.406623366452189,4.797796351562048,15.318707129798097,4.680210751571806,5.233020826204375,15.625,6.25,15.625,2.027252905998217,0.10190760402171614,1,8.124140739070086,3.125,0.9155958148726523,0.07444929586299956,0.009954823984692185,-2.548760963801234
0,-65,1223.3999999999999,160.1422684398592,202.8255580146054,2137080.099999999,0.0,1223.3999999999999,1.4157520861419408,2.8187190136061036,9.315421266047773,0.006627924651761257,2.085124595252955,2.7820201543199143,24.067785464412992,5.412812819162538,4.425523544110757,12.5,9.375,12.5,2.1208725753001914,0.08688696988251564,1,6.579834688146904,6.25,0.9391653200005519,0.05439673193194565,0.006437906518189293,-2.8893502122006454
0,-72,1243.0,153.36458605002582,208.09465243178218,2138370.58,0.0,1243.0,0.8786648168224426,1.8708473669000476,7.328286561691236,0.0062226942911868185,2.549681761645393,5.597720501281042,14.937301885981524,4.929584681050882,5.589360941655312,15.625,6.25,15.625,2.0847591437585837,0.12197537882025285,1,8.340243152047085,3.125,0.9093187470335637,0.08076544101278825,0.009915745007157995,-2.470686708658532
0,-64,1039.8,148.81304169260903,170.12930155382935,1634857.6199999996,0.0,1039.8,0.6334336367219949,1.3900512069889182,5.3814996911004895,0.004188188200182022,2.4979700044105284,5.309701981820563,10.768371824273913,4.093088645553369,5.084124286090741,12.5,6.25,12.5,1.9483597254189577,0.09983421444526355,1,8.495745857772457,3.125,0.9341377061274979,0.05756799747040228,0.008294203537558791,-2.442848030408304
0,-64,1141.0,149.74040058623046,189.38680638385355,1865265.5999999999,0.0,1141.0,0.5999750057890977,1.4131265024915651,5.6918035634538455,0.0012430935104094445,2.802760760013199,7.035059060785606,10.19957509841466,4.042621672346517,4.75792544499745,12.5,6.25,12.5,1.7938541814509525,0.07438709681218493,1,9.486718649636492,3.125,0.9434709853720477,0.048245235556822696,0.00828368102783941,-2.495275375784478
0,-67,1311.6,156.06194653515965,222.5695974715706,2364561.82,0.0,1311.6,0.9155121593006493,2.1201480994374124,8.62012790380996,0.005253791268664101,2.865981175683226,7.371633510700773,15.563706708111038,4.484085101632422,4.945776253462462,12.5,6.25,12.5,1.9058639728434228,0.09779194588196526,1,9.415624249895854,3.125,0.9309022252433432,0.060643848503623796,0.008453862000991208,-2.6206397111994906
0,-70,1240.0,152.33654555641036,206.94693616465963,2113070.64,0.0,1240.0,0.8372258338851503,1.8670450130973797,7.440180425160222,0.00451286290153012,2.6807091542824013,6.367680541757425,14.232839176047554,4.431897190369629,5.341155686922724,12.5,6.25,12.5,1.9656859061924905,0.1121412266882578,1,8.886696082869289,3.125,0.9309202209466217,0.05753101888438722,0.01154868990894536,-2.396409727959797
0,-44,1125.8,151.35709656888787,185.67270247194753,1836266.3399999996,0.0,1125.8,1.113319231776059,2.261328892760843,7.526474838111956,0.00712730377025392,2.156321334076361,3.032379075197558,18.926426940193004,5.680400022014316,4.359477437066187,12.5,9.375,12.5,2.0973016696413707,0.08913378828703607,1,6.7603862961379155,6.25,0.9319120028424017,0.06241751976559247,0.005670424555833561,-2.897806539608752
0,-46,1004.6,91.53515790412818,179.31861271899893,1297083.2,0.0,1004.6,1.0784789550204341,2.253732314812739,7.3958752475625005,0.002069281753682019,2.1166905629047257,2.8452056718459255,18.33414223534738,4.797691868938928,3.8554642556006047,9.375,6.25,9.375,1.97366408753246,0.05954212200528252,1,6.857684478171289,3.125,0.9607289866379424,0.03563107836549775,0.003639880453514834,-3.155858865454357
0,-45,1231.6,124.34841038118381,215.29694687958926,1978089.68,0.0,1231.6,1.4824694138699674,3.1519109427512246,11.012404293262088,0.001832740172318422,2.16196762511482,3.2160453838960104,25.201980035789447,4.435711897728123,3.6843356102529268,9.375,6.25,9.375,1.9108326850522042,0.04778780293034444,1,7.428414213349707,3.125,0.9703752300308197,0.02648912088734722,0.0031356094024129005,-3.1994658601609287
0,-51,1076.3000000000002,149.3588370100386,180.6991776600235,1758728.1600000001,0.0,1076.3000000000002,1.305924726330247,2.6346730672386793,8.734426394562293,0.0044419140973912235,2.0624362698899326,2.69665156821985,22.200720347614197,5.055597640803321,4.005101921042582,9.375,6.25,9.375,2.051114730854012,0.0652197117166486,1,6.688302572234879,6.25,0.9504431759109125,0.045820315918196575,0.003736463127309412,-3.0459254628043166
0,-53,921.0,120.38815190216822,155.16970872751057,1234270.26,0.0,921.0,1.1492891113636166,2.377996134011821,7.635965955944724,0.004179376570801695,2.1333988979043,2.8824137659063567,19.537914893181483,5.104459977927083,4.086702908298444,12.5,6.25,12.5,2.02173829468962,0.06809696448491497,1,6.6440717451964835,6.25,0.941563815959607,0.05399404379885253,0.004442089059008787,-3.036215660365529
0,-84,1144.6,104.44739823337989,194.39811374413526,1558396.3399999996,0.0,1144.6,1.6391832166133788,3.5465126673703224,13.859415048555462,0.009310081286423322,2.5341648343830534,5.542075455855512,27.86611468242744,4.712345009521271,5.690536847055151,15.625,6.25,15.625,2.0249623321605967,0.11625075455492656,1,8.455068629924693,3.125,0.9156002695188504,0.07232194284505791,0.012077751750214636,-2.390243811083025
0,-82,934.6,97.7289740767266,154.93812515294778,1073816.8,0.0,934.6,1.104540050221719,2.383184282747103,9.215929838789348,0.005679507118388214,2.468349858639723,5.183993619730019,18.777180853769224,4.4984456516148645,5.252300504218712,12.5,6.25,12.5,1.9956935158133045,0.10532782128622262,1,8.343673453276724,3.125,0.9217078195087179,0.07005293861723838,0.008239188617915416,-2.4625095949414804
0,-83,1213.1,110.24846730065627,205.9363869204666,1746064.6399999997,0.0,1213.1,1.9137802308813914,4.033487706033315,15.520622412283691,0.007659372542536502,2.418018203960374,4.9282612048233885,32.534263924983655,4.503122675167421,5.101544333375792,15.625,6.25,15.625,2.051640944837035,0.09545769033610377,1,8.1099250853953,3.125,0.9190169951720248,0.07306485648491985,0.007918117606230617,-2.7369406549477153
0,-91,431.6,77.18269976710194,68.86267299242314,342375.5800000001,0.0,431.6,0.16944516912332375,0.24200535336490547,0.9712369282578376,0.003465831741728011,2.194826078373466,4.43776940153331,2.880567875096504,9.139263483007683,8.436455043422821,25.0,18.75,25.0,2.965916382372985,0.2998882479587275,2,5.731831727343252,3.125,0.6767285525331054,0.29813119653119763,0.025139903782046388,-2.1263079816751658
0,-83,843.6,94.94893598074805,140.1451374687107,916990.72,0.0,843.6,0.6897670559506556,1.5022186664723878,5.927759747480004,0.005805133338383026,2.5977114233213596,5.900388879163399,11.726039951161145,4.632862069303628,5.778413920383513,15.625,6.25,15.625,2.0359862678302956,0.13107226032616492,1,8.593844983601361,3.125,0.9171463406143333,0.06948893627817562,0.013364637827215574,-2.3303297229153723
0,-81,878.0999999999999,96.09443112564271,147.08331076855427,987764.48,0.0,878.0999999999999,0.9240532305256431,1.9824253888818897,7.839194505407304,0.003998574530367342,2.610420742259653,5.940772931092894,15.708904918935934,4.895835292375974,6.507507128873864,21.875,6.25,21.875,2.099835934821957,0.12872976670070282,1,8.483478833215255,3.125,0.8987727482146887,0.0885874973017661,0.012639690825388138,-2.3608904955335572
