label,rssi,mean_amp,shannon_entropy,normalized_entropy,renyi_entropy_alpha_0.5,renyi_entropy_alpha_1,renyi_entropy_alpha_2,renyi_entropy_alpha_3,tsallis_entropy_q_0.5,tsallis_entropy_q_1.5,tsallis_entropy_q_2,sample_entropy,approximate_entropy,permutation_entropy,svd_entropy,fractal_dimension,lz_complexity
0,-83,17.484375,5.4446621884865305,0.9074436980810884,5.6262692830385825,5.4446621884865305,4.980564226632014,4.480857434324317,12.056197244927628,1.67336683530108,0.9683271560692944,0.27472063289411874,0.29615838275592754,-1.6743310423506184e-06,3.6209686400899557,0,0.21875
0,-75,17.740625,5.610873087886637,0.9351455146477728,5.682650862021892,5.610873087886637,5.509355052504131,5.437324243609712,12.333561601515985,1.7083087067227005,0.9780467364983858,0.28561535554400647,0.2985217481552227,-1.6743310423506184e-06,3.4193138373574654,0,0.1875
0,-75,14.209375000000001,5.596164936957747,0.9326941561596245,5.674335382444695,5.596164936957747,5.477155564329401,5.377268704710987,12.292312803994314,1.7060507394682776,0.9775512306076686,0.290975447609726,0.32197950801498765,-1.6743310423506184e-06,3.34750913639392,0,0.171875
0,-75,11.345312499999999,5.578001797901595,0.9296669663169325,5.668317146072236,5.578001797901595,5.423253442134193,5.2695305787490305,12.262533506987708,1.7025660927514434,0.976696593890525,0.33304887623880897,0.38970126520733306,-1.6743310423506184e-06,3.503517552594793,0,0.1875
0,-88,10.128125,5.535541749374799,0.9225902915624665,5.666678326116537,5.535541749374799,5.150069457131415,4.652085297003009,12.254435090276687,1.6886520244791154,0.9718382789425102,0.3933334299355872,0.4369448414534167,-1.6743310423506184e-06,3.92907514176613,0,0.21875
0,-89,8.725000000000001,5.412398499650136,0.902066416608356,5.604642532942309,5.412398499650136,4.914680999019094,4.367091931014923,11.951236217474188,1.6682925103594888,0.9668471780975766,0.5621606898777533,0.5211523843070114,-1.6743310423506184e-06,3.5976977037945366,0,0.1875
0,-93,8.3546875,5.392954268274974,0.8988257113791623,5.596976305298326,5.392954268274974,4.856954936110927,4.2863093396644665,11.914218203282674,1.6639738993039621,0.9654937081764063,0.595049977622751,0.5617354051754462,-1.6743310423506184e-06,3.7093291008148084,0,0.203125
0,-90,9.59375,5.470375301516747,0.9117292169194579,5.6323135175553265,5.470375301516747,5.041561079070803,4.537921214303418,12.08567263967129,1.678681971776593,0.969638404750406,0.4962746175417106,0.4699852975834915,-1.6743310423506184e-06,3.6289973051379096,0,0.203125
0,-90,7.5,5.376561144920834,0.8960935241534723,5.587898468591358,5.376561144920834,4.745501635226116,4.09625281658807,11.870510930584734,1.6576676379543969,0.9627222223775462,0.542661448130396,0.533702352766595,-1.6743310423506184e-06,3.7184450797620086,0,0.21875
0,-91,7.5953125,5.358208533546648,0.893034755591108,5.573651089862584,5.358208533546648,4.7445087759869695,4.114692295795095,11.802190408716912,1.6561064738349904,0.9626965583829785,0.6229521767746368,0.5443949536862496,-1.6743310423506184e-06,3.6506794807088,0,0.203125
