label,packet_num,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,energy,rolling_mean_50,rolling_std_50,rolling_max_50,rolling_min_50,rolling_energy_50,derivative,derivative_abs,derivative_squared,cumulative_mean,cumulative_std,cumulative_min,cumulative_max,autocorr_lag_1,autocorr_diff_lag_1,autocorr_ratio_lag_1,autocorr_lag_5,autocorr_diff_lag_5,autocorr_ratio_lag_5,autocorr_lag_10,autocorr_diff_lag_10,autocorr_ratio_lag_10,autocorr_lag_20,autocorr_diff_lag_20,autocorr_ratio_lag_20,autocorr_lag_50,autocorr_diff_lag_50,autocorr_ratio_lag_50
2,2297,-87,14.6578125,10.492509302585525,69.9,0.0,14.4,20796.43,16.15996875,3.7489862959432076,26.496875000000003,8.0203125,32254.251,0.34218749999999964,0.34218749999999964,0.11709228515624975,17.632101293103446,2.738582755651609,8.0203125,23.31875,14.315625,0.34218749999999964,1.0239030064071246,21.3734375,-6.715625000000001,0.6857957132166637,16.2765625,-1.6187500000000004,0.9005471271623152,21.9375,-7.2796875,0.6681623627048495,20.05625,-5.398437499999998,0.7308351146981558
2,2298,-85,15.003124999999999,10.308400226726503,69.9,0.0,14.8,21206.840000000004,16.15709375,3.749716735820442,26.496875000000003,8.0203125,32237.139000000003,0.3453124999999986,0.3453124999999986,0.11924072265624902,17.614094606164386,2.7377822519547355,8.0203125,23.31875,14.6578125,0.3453124999999986,1.0235581862192475,20.215625,-5.2125,0.7421548558525963,8.0984375,6.9046875,1.8525947934283877,21.059374999999996,-6.056249999999997,0.7124202065626256,13.1765625,1.8265624999999996,1.1386219935114341
2,2299,-87,14.3265625,10.327954210955514,69.9,0.0,14.149999999999999,19962.690000000002,16.302,3.6906932035248685,26.496875000000003,8.0203125,32941.971600000004,-0.6765624999999993,0.6765624999999993,0.457736816406249,17.59173044217687,2.7418307490180456,8.0203125,23.31875,15.003124999999999,-0.6765624999999993,0.9549051644303994,10.229687499999999,4.096875000000001,1.4004886365796967,14.553125,-0.2265625,0.9844319701485441,15.915625000000002,-1.5890625000000025,0.9001570217847541,17.5046875,-3.1781249999999996,0.8184414421313466
2,2300,-84,15.4015625,11.327489960648553,69.9,0.0,15.0,23393.29,16.36378125,3.7416245847283642,26.496875000000003,8.0203125,33457.0382,1.075000000000001,1.075000000000001,1.1556250000000023,17.576932010135135,2.738413140440753,8.0203125,23.31875,14.3265625,1.075000000000001,1.0750353704850435,8.0203125,7.381250000000001,1.9203192618343414,13.060937499999998,2.340625000000003,1.1792079489540515,14.084375000000001,1.3171874999999993,1.0935211116204224,18.2578125,-2.8562499999999993,0.8435600736090332
2,2301,-85,16.639062499999998,11.371876180784495,69.9,0.0,17.8,25995.390000000003,16.3916875,3.732465868946531,26.496875000000003,8.0203125,33517.5968,1.2374999999999972,1.2374999999999972,1.531406249999993,17.57063758389262,2.730227388120933,8.0203125,23.31875,15.4015625,1.2374999999999972,1.0803489204196703,14.315625,2.323437499999997,1.1623007264928547,21.784374999999997,-5.145312499999999,0.7638071662002162,14.2625,2.3765624999999986,1.1666300671950873,16.0421875,0.5968749999999972,1.0372065195468807
2,2302,-66,14.899999999999999,19.10122705482556,143.0,0.0,9.1,37559.479999999996,16.4336875,3.7666996778148887,26.496875000000003,8.0203125,33743.9712,-1.7390624999999993,1.7390624999999993,3.0243383789062475,17.552833333333336,2.729773341438919,8.0203125,23.31875,16.639062499999998,-1.7390624999999993,0.8954830901390574,14.6578125,0.24218749999999822,1.0165226894174906,21.3734375,-6.473437500000003,0.6971269503500804,13.39375,1.5062499999999979,1.1124590863306327,18.3984375,-3.4984375000000014,0.8098513360250653
2,2303,-68,17.35,18.76965636339675,143.0,0.0,15.55,41812.64,16.3845,3.708976903400957,26.496875000000003,8.0203125,33398.1744,2.450000000000003,2.450000000000003,6.002500000000014,17.551490066225167,2.720708952645402,8.0203125,23.31875,14.899999999999999,2.450000000000003,1.1644294520517149,15.003124999999999,2.3468750000000025,1.156425667557548,20.215625,-2.865624999999998,0.8582469818149584,13.9578125,3.392187500000002,1.2430313673413105,21.15625,-3.8062499999999986,0.8200885875290476
2,2304,-53,20.8484375,20.29619724378421,164.9,0.0,22.299999999999997,54181.950000000004,16.32728125,3.657090366668029,26.496875000000003,8.0203125,33023.5606,3.498437499999998,3.498437499999998,12.239064941406236,17.573180509868422,2.7248390570119616,8.0203125,23.31875,17.35,3.498437499999998,1.2016389797326235,14.3265625,6.521875,1.4552294763499984,10.229687499999999,10.61875,2.0380324874994975,14.545312500000001,6.303124999999998,1.4333439770823777,22.142187500000002,-1.2937500000000028,0.9415707711096397
2,2305,-53,17.3125,19.956409528018813,164.9,0.0,17.9,44670.78,16.322125,3.6578642863829267,26.496875000000003,8.0203125,33001.1644,-3.5359374999999993,3.5359374999999993,12.502854003906245,17.571476715686273,2.715942747368599,8.0203125,23.31875,20.8484375,-3.5359374999999993,0.8303979216477052,15.4015625,1.9109374999999993,1.1240741889613999,8.0203125,9.2921875,2.158581456946789,14.3515625,2.9609375,1.206314559385812,16.9234375,0.3890625000000014,1.022989506535566
2,2306,-53,17.4171875,19.970122642083194,164.9,0.0,18.2,44938.51,16.359624999999998,3.6440399641119,26.496875000000003,8.0203125,33041.3252,0.10468750000000071,0.10468750000000071,0.01095947265625015,17.57047483766234,2.7070811182312613,8.0203125,23.31875,17.3125,0.10468750000000071,1.0060468732969314,16.639062499999998,0.7781250000000028,1.0467648915457293,14.315625,3.1015625,1.2166556670312567,12.5203125,4.896875000000001,1.391114327927971,18.606249999999996,-1.189062499999995,0.93609333228924
