label,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,skewness,kurtosis,variance_ratio,mean_absolute_deviation,median_absolute_deviation,q1,q3,iqr,percentile_95,percentile_5,percentile_range_95,harmonic_mean,geometric_mean,zero_crossing_rate,autocorrelation_peak,total_energy,rms,crest_factor,shape_factor,impulse_factor,margin_factor
0,-93,6.33125,8.906631570773543,69.9,0.0,4.8,5.623977089246676,37.61472261804654,12.52960685613317,4.57265625,3.7,2.2,8.6,6.3999999999999995,11.4,0.0,11.4,6.39999129377113e-06,0.4788376881898107,0,119.41281250000003,7642.420000000001,10.927616963455483,6.396636507037673,1.725980689038467,11.040472096272918,32.98742053407152
0,-77,20.7015625,16.55029731783069,111.5,0.0,18.6,2.472410335237742,11.804740764584142,13.231480864167274,11.089257812500001,7.249999999999998,12.075,26.15,14.075,41.31499999999999,0.0,41.31499999999999,7.111108335141166e-06,1.922083656213365,0,702.4670312500001,44957.89,26.5040946129084,4.206896987863856,1.280294341676579,5.386066612794728,27.48004254199172
0,-86,11.015625,9.895978014293231,69.9,0.0,11.3,3.1329693274138437,16.968958759835154,8.890133058200687,6.527636718749999,5.550000000000001,4.15,15.375,11.225,19.6,0.0,19.6,7.111105332998129e-06,1.0616555299757524,0,219.27437500000002,14033.560000000001,14.807915957352002,4.720447865916433,1.3442645889894957,6.345531338845383,23.936255053202686
0,-88,11.923437499999999,9.982198877681899,69.9,0.0,12.45,2.872080572378886,15.257875403554479,8.35700997104097,6.583740234375,5.1499999999999995,6.0,17.0,11.0,21.70499999999999,0.0,21.70499999999999,7.1111059797359515e-06,1.1671198575435755,0,241.81265625,15476.010000000002,15.550326564095046,4.495082159001957,1.3041813872814498,5.862402863066725,22.829275025679735
0,-87,11.798437499999999,10.280358885204045,69.9,0.0,13.5,2.622233160463754,13.427250434644858,8.957607297660092,7.204931640625,5.000000000000001,4.275,16.700000000000003,12.425000000000002,22.139999999999986,0.0,22.139999999999986,7.111104459995068e-06,1.0849656305066162,0,244.88890625,15672.89,15.64892668044681,4.466759731233177,1.3263557444865957,5.924512807351585,23.250574431232085
0,-89,10.665625,9.685624314383405,69.9,0.0,11.350000000000001,3.4145892621742164,19.243240962946896,8.795669223670041,6.111523437500001,4.6,4.1,14.825000000000001,10.725000000000001,18.899999999999988,0.0,18.899999999999988,7.111104897510632e-06,1.0316324465095403,0,207.56687500000004,13284.280000000002,14.407181369025658,4.851746733648605,1.3508050412629937,6.553764401639436,24.315743343997156
0,-88,9.9578125,9.437769941296713,69.9,0.0,8.5,3.8417604271369266,22.689989582694036,8.944885487646838,6.031494140625,5.45,5.0,14.1,9.1,16.894999999999996,0.0,16.894999999999996,7.111104689487331e-06,0.976173786433428,0,188.22953125000004,12046.690000000002,13.719676791018076,5.094871837716317,1.3777800509135945,7.0196132916126635,25.179261481130123
0,-87,10.1984375,9.336177821174667,69.9,0.0,10.0,3.937957687151187,23.432912314183792,8.546819820366988,5.417041015625001,4.0,5.95,14.0,8.05,18.74499999999999,0.0,18.74499999999999,7.111105616313071e-06,1.0328697956122164,0,191.17234374999998,12235.03,13.82650873322691,5.055505789145121,1.3557476208957784,6.8539904417720425,24.678803779687822
0,-89,9.642187500000002,9.71937184003389,69.9,0.0,10.25,3.5970643031896086,20.38149729489113,9.797173013662174,6.147119140625,5.6,2.2,13.675,11.475000000000001,18.604999999999993,0.0,18.604999999999993,7.11110279421872e-06,0.8788682454254758,0,187.43796875000004,11996.030000000002,13.690798689265723,5.105618487341184,1.419884986615406,7.249391567070068,26.03654716858823
0,-75,21.1109375,15.574810564533161,111.5,0.0,20.55,2.746012241781326,15.316327496583629,11.490475618651145,9.980712890625,7.75,14.275,28.975,14.700000000000001,34.485,0.0,34.485,7.111108868581012e-06,2.039464284992337,0,688.2464062500001,44047.770000000004,26.234450751826312,4.250136463867133,1.2426946699610875,5.28162213157885,26.927932332137203
